train_loss,val_loss,lr,mask_val_loss,regr_val_loss
1.3148193,-1.0,0.001,-1.0,-1.0
2.4927514,-1.0,0.001,-1.0,-1.0
1.9877633,-1.0,0.001,-1.0,-1.0
2.1377542,-1.0,0.001,-1.0,-1.0
3.3575392,-1.0,0.001,-1.0,-1.0
1.2381276,-1.0,0.001,-1.0,-1.0
3.8172104,-1.0,0.001,-1.0,-1.0
2.1667376,-1.0,0.001,-1.0,-1.0
1.1473047,-1.0,0.001,-1.0,-1.0
2.5044115,-1.0,0.001,-1.0,-1.0
1.019531,-1.0,0.001,-1.0,-1.0
2.0318074,-1.0,0.001,-1.0,-1.0
4.0551367,-1.0,0.001,-1.0,-1.0
1.407234,-1.0,0.001,-1.0,-1.0
1.5712104,-1.0,0.001,-1.0,-1.0
2.9549649,-1.0,0.001,-1.0,-1.0
1.2625555,-1.0,0.001,-1.0,-1.0
3.0379887,-1.0,0.001,-1.0,-1.0
3.2796986,-1.0,0.001,-1.0,-1.0
2.923723,-1.0,0.001,-1.0,-1.0
1.9549454,-1.0,0.001,-1.0,-1.0
3.5070596,-1.0,0.001,-1.0,-1.0
3.9977472,-1.0,0.001,-1.0,-1.0
1.8681567,-1.0,0.001,-1.0,-1.0
1.4607542,-1.0,0.001,-1.0,-1.0
1.5533323,-1.0,0.001,-1.0,-1.0
3.5428085,-1.0,0.001,-1.0,-1.0
1.5254192,-1.0,0.001,-1.0,-1.0
1.9399905,-1.0,0.001,-1.0,-1.0
3.3758962,-1.0,0.001,-1.0,-1.0
1.3292043,-1.0,0.001,-1.0,-1.0
1.3641092,-1.0,0.001,-1.0,-1.0
0.9909656,-1.0,0.001,-1.0,-1.0
3.1799524,-1.0,0.001,-1.0,-1.0
2.4102345,-1.0,0.001,-1.0,-1.0
1.5837615,-1.0,0.001,-1.0,-1.0
1.921884,-1.0,0.001,-1.0,-1.0
0.9771304,-1.0,0.001,-1.0,-1.0
2.467492,-1.0,0.001,-1.0,-1.0
2.7319984,-1.0,0.001,-1.0,-1.0
1.5017542,-1.0,0.001,-1.0,-1.0
0.7403779,-1.0,0.001,-1.0,-1.0
2.8474896,-1.0,0.001,-1.0,-1.0
1.3980857,-1.0,0.001,-1.0,-1.0
1.1304835,-1.0,0.001,-1.0,-1.0
1.1524203,-1.0,0.001,-1.0,-1.0
2.1633964,-1.0,0.001,-1.0,-1.0
1.1618347,-1.0,0.001,-1.0,-1.0
1.7409213,-1.0,0.001,-1.0,-1.0
2.742001,-1.0,0.001,-1.0,-1.0
2.1316075,-1.0,0.001,-1.0,-1.0
2.9163508,-1.0,0.001,-1.0,-1.0
1.7267226,-1.0,0.001,-1.0,-1.0
1.3234458,-1.0,0.001,-1.0,-1.0
0.58860666,-1.0,0.001,-1.0,-1.0
1.203428,-1.0,0.001,-1.0,-1.0
3.0030777,-1.0,0.001,-1.0,-1.0
3.1188025,-1.0,0.001,-1.0,-1.0
1.0840406,-1.0,0.001,-1.0,-1.0
2.1528568,-1.0,0.001,-1.0,-1.0
1.6900928,-1.0,0.001,-1.0,-1.0
2.3027356,-1.0,0.001,-1.0,-1.0
1.2342814,-1.0,0.001,-1.0,-1.0
1.0562696,-1.0,0.001,-1.0,-1.0
1.778497,-1.0,0.001,-1.0,-1.0
1.2638487,-1.0,0.001,-1.0,-1.0
2.014071,-1.0,0.001,-1.0,-1.0
2.824414,-1.0,0.001,-1.0,-1.0
2.2268462,-1.0,0.001,-1.0,-1.0
1.7547747,-1.0,0.001,-1.0,-1.0
1.2466302,-1.0,0.001,-1.0,-1.0
0.5827969,-1.0,0.001,-1.0,-1.0
1.5088689,-1.0,0.001,-1.0,-1.0
1.3900573,-1.0,0.001,-1.0,-1.0
1.274727,-1.0,0.001,-1.0,-1.0
1.4115224,-1.0,0.001,-1.0,-1.0
2.8507116,-1.0,0.001,-1.0,-1.0
2.4189591,-1.0,0.001,-1.0,-1.0
1.6310358,-1.0,0.001,-1.0,-1.0
3.3938634,-1.0,0.001,-1.0,-1.0
3.43144,-1.0,0.001,-1.0,-1.0
1.8693587,-1.0,0.001,-1.0,-1.0
2.6736588,-1.0,0.001,-1.0,-1.0
1.9549973,-1.0,0.001,-1.0,-1.0
1.9671592,-1.0,0.001,-1.0,-1.0
2.951764,-1.0,0.001,-1.0,-1.0
3.070424,-1.0,0.001,-1.0,-1.0
1.3617269,-1.0,0.001,-1.0,-1.0
1.231309,-1.0,0.001,-1.0,-1.0
1.6355705,-1.0,0.001,-1.0,-1.0
1.4437054,-1.0,0.001,-1.0,-1.0
1.4664911,-1.0,0.001,-1.0,-1.0
1.5700575,-1.0,0.001,-1.0,-1.0
2.4569476,-1.0,0.001,-1.0,-1.0
2.2845,-1.0,0.001,-1.0,-1.0
2.507721,-1.0,0.001,-1.0,-1.0
2.2523532,-1.0,0.001,-1.0,-1.0
1.894551,-1.0,0.001,-1.0,-1.0
1.3408185,-1.0,0.001,-1.0,-1.0
1.9300716,-1.0,0.001,-1.0,-1.0
1.8514385,-1.0,0.001,-1.0,-1.0
1.953865,-1.0,0.001,-1.0,-1.0
2.1988416,-1.0,0.001,-1.0,-1.0
1.7628316,-1.0,0.001,-1.0,-1.0
2.287827,-1.0,0.001,-1.0,-1.0
1.3893249,-1.0,0.001,-1.0,-1.0
3.4232876,-1.0,0.001,-1.0,-1.0
1.9353834,-1.0,0.001,-1.0,-1.0
2.2065425,-1.0,0.001,-1.0,-1.0
2.7915845,-1.0,0.001,-1.0,-1.0
2.969934,-1.0,0.001,-1.0,-1.0
3.4018586,-1.0,0.001,-1.0,-1.0
1.9978292,-1.0,0.001,-1.0,-1.0
1.3142036,-1.0,0.001,-1.0,-1.0
3.0393586,-1.0,0.001,-1.0,-1.0
1.2434591,-1.0,0.001,-1.0,-1.0
3.4853942,-1.0,0.001,-1.0,-1.0
1.1622808,-1.0,0.001,-1.0,-1.0
3.7344785,-1.0,0.001,-1.0,-1.0
2.496995,-1.0,0.001,-1.0,-1.0
1.634219,-1.0,0.001,-1.0,-1.0
1.7201264,-1.0,0.001,-1.0,-1.0
1.5870162,-1.0,0.001,-1.0,-1.0
2.4342835,-1.0,0.001,-1.0,-1.0
1.4446468,-1.0,0.001,-1.0,-1.0
1.3892858,-1.0,0.001,-1.0,-1.0
1.9928726,-1.0,0.001,-1.0,-1.0
1.3974693,-1.0,0.001,-1.0,-1.0
2.3831902,-1.0,0.001,-1.0,-1.0
0.98892814,-1.0,0.001,-1.0,-1.0
1.1949353,-1.0,0.001,-1.0,-1.0
2.402783,-1.0,0.001,-1.0,-1.0
1.5161498,-1.0,0.001,-1.0,-1.0
2.112569,-1.0,0.001,-1.0,-1.0
2.5091121,-1.0,0.001,-1.0,-1.0
2.856267,-1.0,0.001,-1.0,-1.0
1.0853345,-1.0,0.001,-1.0,-1.0
2.2515492,-1.0,0.001,-1.0,-1.0
2.0270677,-1.0,0.001,-1.0,-1.0
2.946489,-1.0,0.001,-1.0,-1.0
1.6553872,-1.0,0.001,-1.0,-1.0
4.5158134,-1.0,0.001,-1.0,-1.0
2.6221833,-1.0,0.001,-1.0,-1.0
2.1469576,-1.0,0.001,-1.0,-1.0
0.85237455,-1.0,0.001,-1.0,-1.0
1.6451037,-1.0,0.001,-1.0,-1.0
3.1503298,-1.0,0.001,-1.0,-1.0
1.8402839,-1.0,0.001,-1.0,-1.0
2.8111854,-1.0,0.001,-1.0,-1.0
1.7685523,-1.0,0.001,-1.0,-1.0
3.251324,-1.0,0.001,-1.0,-1.0
3.081525,-1.0,0.001,-1.0,-1.0
4.178921,-1.0,0.001,-1.0,-1.0
1.7473179,-1.0,0.001,-1.0,-1.0
1.8855242,-1.0,0.001,-1.0,-1.0
3.0721002,-1.0,0.001,-1.0,-1.0
0.70085156,-1.0,0.001,-1.0,-1.0
1.4870812,-1.0,0.001,-1.0,-1.0
4.026976,-1.0,0.001,-1.0,-1.0
1.0190814,-1.0,0.001,-1.0,-1.0
2.4942467,-1.0,0.001,-1.0,-1.0
3.0672798,-1.0,0.001,-1.0,-1.0
1.6707451,-1.0,0.001,-1.0,-1.0
2.4140334,-1.0,0.001,-1.0,-1.0
1.6732371,-1.0,0.001,-1.0,-1.0
1.5593337,-1.0,0.001,-1.0,-1.0
1.3859012,-1.0,0.001,-1.0,-1.0
1.3786147,-1.0,0.001,-1.0,-1.0
2.684385,-1.0,0.001,-1.0,-1.0
2.1835907,-1.0,0.001,-1.0,-1.0
3.1370964,-1.0,0.001,-1.0,-1.0
2.2077103,-1.0,0.001,-1.0,-1.0
2.3190985,-1.0,0.001,-1.0,-1.0
1.0409698,-1.0,0.001,-1.0,-1.0
2.7749264,-1.0,0.001,-1.0,-1.0
1.9283891,-1.0,0.001,-1.0,-1.0
2.2477212,-1.0,0.001,-1.0,-1.0
2.5790217,-1.0,0.001,-1.0,-1.0
2.9187899,-1.0,0.001,-1.0,-1.0
1.3621864,-1.0,0.001,-1.0,-1.0
2.399243,-1.0,0.001,-1.0,-1.0
0.9064639,-1.0,0.001,-1.0,-1.0
2.1325474,-1.0,0.001,-1.0,-1.0
1.2097797,-1.0,0.001,-1.0,-1.0
0.92479813,-1.0,0.001,-1.0,-1.0
4.165941,-1.0,0.001,-1.0,-1.0
1.7082864,-1.0,0.001,-1.0,-1.0
1.9252331,-1.0,0.001,-1.0,-1.0
2.1910872,-1.0,0.001,-1.0,-1.0
1.772546,-1.0,0.001,-1.0,-1.0
2.2087479,-1.0,0.001,-1.0,-1.0
2.7534688,-1.0,0.001,-1.0,-1.0
3.274426,-1.0,0.001,-1.0,-1.0
1.9726981,-1.0,0.001,-1.0,-1.0
2.4303572,-1.0,0.001,-1.0,-1.0
2.4834235,-1.0,0.001,-1.0,-1.0
2.1001766,-1.0,0.001,-1.0,-1.0
3.0787957,-1.0,0.001,-1.0,-1.0
2.9147182,-1.0,0.001,-1.0,-1.0
2.3873003,-1.0,0.001,-1.0,-1.0
3.8660169,-1.0,0.001,-1.0,-1.0
3.4645748,-1.0,0.001,-1.0,-1.0
2.4139588,-1.0,0.001,-1.0,-1.0
1.436675,-1.0,0.001,-1.0,-1.0
1.681886,-1.0,0.001,-1.0,-1.0
1.6426243,-1.0,0.001,-1.0,-1.0
1.8737845,-1.0,0.001,-1.0,-1.0
2.1554146,-1.0,0.001,-1.0,-1.0
1.4636195,-1.0,0.001,-1.0,-1.0
2.073131,-1.0,0.001,-1.0,-1.0
3.0069168,-1.0,0.001,-1.0,-1.0
2.1871836,-1.0,0.001,-1.0,-1.0
3.160747,-1.0,0.001,-1.0,-1.0
4.087212,-1.0,0.001,-1.0,-1.0
1.5992687,-1.0,0.001,-1.0,-1.0
1.0670578,-1.0,0.001,-1.0,-1.0
2.6861033,-1.0,0.001,-1.0,-1.0
1.7820345,-1.0,0.001,-1.0,-1.0
2.2185898,-1.0,0.001,-1.0,-1.0
2.384832,-1.0,0.001,-1.0,-1.0
1.6249266,-1.0,0.001,-1.0,-1.0
1.8415725,-1.0,0.001,-1.0,-1.0
2.037136,-1.0,0.001,-1.0,-1.0
1.6114912,-1.0,0.001,-1.0,-1.0
3.0825756,-1.0,0.001,-1.0,-1.0
1.3898221,-1.0,0.001,-1.0,-1.0
0.9975695,-1.0,0.001,-1.0,-1.0
1.4921936,-1.0,0.001,-1.0,-1.0
3.1110487,-1.0,0.001,-1.0,-1.0
2.3546753,-1.0,0.001,-1.0,-1.0
3.6362283,-1.0,0.001,-1.0,-1.0
2.0251675,-1.0,0.001,-1.0,-1.0
2.0808685,-1.0,0.001,-1.0,-1.0
1.5246392,-1.0,0.001,-1.0,-1.0
1.0579113,-1.0,0.001,-1.0,-1.0
3.0054078,-1.0,0.001,-1.0,-1.0
1.8436438,-1.0,0.001,-1.0,-1.0
1.6207266,-1.0,0.001,-1.0,-1.0
1.58049,-1.0,0.001,-1.0,-1.0
1.8020173,-1.0,0.001,-1.0,-1.0
0.8898525,-1.0,0.001,-1.0,-1.0
1.8801502,-1.0,0.001,-1.0,-1.0
2.4316554,-1.0,0.001,-1.0,-1.0
1.6563225,-1.0,0.001,-1.0,-1.0
1.8778396,-1.0,0.001,-1.0,-1.0
2.1334043,-1.0,0.001,-1.0,-1.0
1.7398801,-1.0,0.001,-1.0,-1.0
3.0473945,-1.0,0.001,-1.0,-1.0
2.263076,-1.0,0.001,-1.0,-1.0
1.0432501,-1.0,0.001,-1.0,-1.0
3.3771052,-1.0,0.001,-1.0,-1.0
1.7627866,-1.0,0.001,-1.0,-1.0
2.060785,-1.0,0.001,-1.0,-1.0
1.6314346,-1.0,0.001,-1.0,-1.0
1.6756934,-1.0,0.001,-1.0,-1.0
1.4322944,-1.0,0.001,-1.0,-1.0
1.7355205,-1.0,0.001,-1.0,-1.0
0.86977506,-1.0,0.001,-1.0,-1.0
2.5600765,-1.0,0.001,-1.0,-1.0
2.084335,-1.0,0.001,-1.0,-1.0
3.3074899,-1.0,0.001,-1.0,-1.0
4.560655,-1.0,0.001,-1.0,-1.0
3.2798996,-1.0,0.001,-1.0,-1.0
2.0422704,-1.0,0.001,-1.0,-1.0
2.5088553,-1.0,0.001,-1.0,-1.0
0.59026396,-1.0,0.001,-1.0,-1.0
0.6870131,-1.0,0.001,-1.0,-1.0
1.6031685,-1.0,0.001,-1.0,-1.0
0.86429644,-1.0,0.001,-1.0,-1.0
1.3113229,-1.0,0.001,-1.0,-1.0
2.9782073,-1.0,0.001,-1.0,-1.0
1.1955907,-1.0,0.001,-1.0,-1.0
3.2011514,-1.0,0.001,-1.0,-1.0
2.0668082,-1.0,0.001,-1.0,-1.0
2.8660994,-1.0,0.001,-1.0,-1.0
2.09893,-1.0,0.001,-1.0,-1.0
2.075788,-1.0,0.001,-1.0,-1.0
1.8194319,-1.0,0.001,-1.0,-1.0
1.3829081,-1.0,0.001,-1.0,-1.0
2.0937834,-1.0,0.001,-1.0,-1.0
2.546628,-1.0,0.001,-1.0,-1.0
2.4539847,-1.0,0.001,-1.0,-1.0
3.1815658,-1.0,0.001,-1.0,-1.0
1.5525692,-1.0,0.001,-1.0,-1.0
2.5664115,-1.0,0.001,-1.0,-1.0
1.0904311,-1.0,0.001,-1.0,-1.0
2.2153828,-1.0,0.001,-1.0,-1.0
1.5016636,-1.0,0.001,-1.0,-1.0
1.1658666,-1.0,0.001,-1.0,-1.0
2.2705047,-1.0,0.001,-1.0,-1.0
1.8464009,-1.0,0.001,-1.0,-1.0
2.2156847,-1.0,0.001,-1.0,-1.0
1.7498175,-1.0,0.001,-1.0,-1.0
2.1369162,-1.0,0.001,-1.0,-1.0
1.7826589,-1.0,0.001,-1.0,-1.0
1.367503,-1.0,0.001,-1.0,-1.0
3.0772524,-1.0,0.001,-1.0,-1.0
2.472855,-1.0,0.001,-1.0,-1.0
2.074187,-1.0,0.001,-1.0,-1.0
1.7103438,-1.0,0.001,-1.0,-1.0
3.9762459,-1.0,0.001,-1.0,-1.0
1.9356718,-1.0,0.001,-1.0,-1.0
1.6750752,-1.0,0.001,-1.0,-1.0
4.3248944,-1.0,0.001,-1.0,-1.0
2.1326349,-1.0,0.001,-1.0,-1.0
3.0392535,-1.0,0.001,-1.0,-1.0
1.249081,21.746723,0.001,10.354532,0.51882887
2.4055228,-1.0,0.001,-1.0,-1.0
1.5136421,-1.0,0.001,-1.0,-1.0
1.0467216,-1.0,0.001,-1.0,-1.0
4.2561326,-1.0,0.001,-1.0,-1.0
2.05087,-1.0,0.001,-1.0,-1.0
4.250377,-1.0,0.001,-1.0,-1.0
0.85877967,-1.0,0.001,-1.0,-1.0
3.4154148,-1.0,0.001,-1.0,-1.0
2.1644473,-1.0,0.001,-1.0,-1.0
1.6966199,-1.0,0.001,-1.0,-1.0
1.0293634,-1.0,0.001,-1.0,-1.0
2.129837,-1.0,0.001,-1.0,-1.0
2.2031024,-1.0,0.001,-1.0,-1.0
1.7239766,-1.0,0.001,-1.0,-1.0
1.7447054,-1.0,0.001,-1.0,-1.0
5.1544747,-1.0,0.001,-1.0,-1.0
2.2026536,-1.0,0.001,-1.0,-1.0
3.1014957,-1.0,0.001,-1.0,-1.0
2.5621498,-1.0,0.001,-1.0,-1.0
2.8827646,-1.0,0.001,-1.0,-1.0
1.561751,-1.0,0.001,-1.0,-1.0
2.6386118,-1.0,0.001,-1.0,-1.0
1.936445,-1.0,0.001,-1.0,-1.0
2.4099178,-1.0,0.001,-1.0,-1.0
1.8166,-1.0,0.001,-1.0,-1.0
2.485976,-1.0,0.001,-1.0,-1.0
1.9396346,-1.0,0.001,-1.0,-1.0
3.1024387,-1.0,0.001,-1.0,-1.0
1.3030343,-1.0,0.001,-1.0,-1.0
1.5248425,-1.0,0.001,-1.0,-1.0
2.1185164,-1.0,0.001,-1.0,-1.0
1.834063,-1.0,0.001,-1.0,-1.0
3.3831022,-1.0,0.001,-1.0,-1.0
3.762633,-1.0,0.001,-1.0,-1.0
1.0761511,-1.0,0.001,-1.0,-1.0
4.112725,-1.0,0.001,-1.0,-1.0
3.2813587,-1.0,0.001,-1.0,-1.0
1.394203,-1.0,0.001,-1.0,-1.0
3.3001313,-1.0,0.001,-1.0,-1.0
2.8943505,-1.0,0.001,-1.0,-1.0
3.0289168,-1.0,0.001,-1.0,-1.0
1.7269378,-1.0,0.001,-1.0,-1.0
1.6200345,-1.0,0.001,-1.0,-1.0
1.1247966,-1.0,0.001,-1.0,-1.0
3.8567438,-1.0,0.001,-1.0,-1.0
4.3757153,-1.0,0.001,-1.0,-1.0
2.0940933,-1.0,0.001,-1.0,-1.0
1.7134829,-1.0,0.001,-1.0,-1.0
2.0302994,-1.0,0.001,-1.0,-1.0
1.5423805,-1.0,0.001,-1.0,-1.0
1.8209265,-1.0,0.001,-1.0,-1.0
3.883586,-1.0,0.001,-1.0,-1.0
3.361433,-1.0,0.001,-1.0,-1.0
1.4673413,-1.0,0.001,-1.0,-1.0
2.6909084,-1.0,0.001,-1.0,-1.0
4.2001843,-1.0,0.001,-1.0,-1.0
1.7322657,-1.0,0.001,-1.0,-1.0
2.7269397,-1.0,0.001,-1.0,-1.0
1.2358799,-1.0,0.001,-1.0,-1.0
2.789867,-1.0,0.001,-1.0,-1.0
1.4813415,-1.0,0.001,-1.0,-1.0
2.1915638,-1.0,0.001,-1.0,-1.0
2.8426404,-1.0,0.001,-1.0,-1.0
2.4140828,-1.0,0.001,-1.0,-1.0
2.9376025,-1.0,0.001,-1.0,-1.0
3.706261,-1.0,0.001,-1.0,-1.0
3.234231,-1.0,0.001,-1.0,-1.0
1.8720589,-1.0,0.001,-1.0,-1.0
3.003181,-1.0,0.001,-1.0,-1.0
1.4181845,-1.0,0.001,-1.0,-1.0
1.5238495,-1.0,0.001,-1.0,-1.0
2.1459165,-1.0,0.001,-1.0,-1.0
2.3302827,-1.0,0.001,-1.0,-1.0
3.2839055,-1.0,0.001,-1.0,-1.0
3.0945842,-1.0,0.001,-1.0,-1.0
1.3128904,-1.0,0.001,-1.0,-1.0
2.9047358,-1.0,0.001,-1.0,-1.0
3.5522668,-1.0,0.001,-1.0,-1.0
1.6759287,-1.0,0.001,-1.0,-1.0
1.9657484,-1.0,0.001,-1.0,-1.0
2.6892345,-1.0,0.001,-1.0,-1.0
1.7618725,-1.0,0.001,-1.0,-1.0
1.4819762,-1.0,0.001,-1.0,-1.0
0.98357946,-1.0,0.001,-1.0,-1.0
1.7860936,-1.0,0.001,-1.0,-1.0
2.3754227,-1.0,0.001,-1.0,-1.0
1.2074093,-1.0,0.001,-1.0,-1.0
1.3928418,-1.0,0.001,-1.0,-1.0
1.3440226,-1.0,0.001,-1.0,-1.0
2.3903117,-1.0,0.001,-1.0,-1.0
1.7499437,-1.0,0.001,-1.0,-1.0
1.1793647,-1.0,0.001,-1.0,-1.0
0.9694485,-1.0,0.001,-1.0,-1.0
2.4388733,-1.0,0.001,-1.0,-1.0
1.8144693,-1.0,0.001,-1.0,-1.0
1.4320517,-1.0,0.001,-1.0,-1.0
1.8083403,-1.0,0.001,-1.0,-1.0
2.8101954,-1.0,0.001,-1.0,-1.0
1.2062441,-1.0,0.001,-1.0,-1.0
1.7732054,-1.0,0.001,-1.0,-1.0
2.9134405,-1.0,0.001,-1.0,-1.0
1.8096291,-1.0,0.001,-1.0,-1.0
3.9811914,-1.0,0.001,-1.0,-1.0
1.239111,-1.0,0.001,-1.0,-1.0
1.2437137,-1.0,0.001,-1.0,-1.0
1.5842297,-1.0,0.001,-1.0,-1.0
1.2945099,-1.0,0.001,-1.0,-1.0
1.793981,-1.0,0.001,-1.0,-1.0
2.9577658,-1.0,0.001,-1.0,-1.0
1.8050724,-1.0,0.001,-1.0,-1.0
1.5781355,-1.0,0.001,-1.0,-1.0
2.169828,-1.0,0.001,-1.0,-1.0
2.9971914,-1.0,0.001,-1.0,-1.0
2.2031994,-1.0,0.001,-1.0,-1.0
3.2798653,-1.0,0.001,-1.0,-1.0
3.1382236,-1.0,0.001,-1.0,-1.0
1.1987767,-1.0,0.001,-1.0,-1.0
1.7539532,-1.0,0.001,-1.0,-1.0
1.0879973,-1.0,0.001,-1.0,-1.0
2.7327037,-1.0,0.001,-1.0,-1.0
1.4469848,-1.0,0.001,-1.0,-1.0
3.9144058,-1.0,0.001,-1.0,-1.0
2.3677366,-1.0,0.001,-1.0,-1.0
1.8927929,-1.0,0.001,-1.0,-1.0
2.0045009,-1.0,0.001,-1.0,-1.0
3.6355608,-1.0,0.001,-1.0,-1.0
1.3466268,-1.0,0.001,-1.0,-1.0
1.5244386,-1.0,0.001,-1.0,-1.0
1.3197021,-1.0,0.001,-1.0,-1.0
1.8616015,-1.0,0.001,-1.0,-1.0
1.3727438,-1.0,0.001,-1.0,-1.0
1.2581246,-1.0,0.001,-1.0,-1.0
0.8630527,-1.0,0.001,-1.0,-1.0
2.5355997,-1.0,0.001,-1.0,-1.0
1.4532334,-1.0,0.001,-1.0,-1.0
2.787889,-1.0,0.001,-1.0,-1.0
2.4793892,-1.0,0.001,-1.0,-1.0
2.0849512,-1.0,0.001,-1.0,-1.0
3.152542,-1.0,0.001,-1.0,-1.0
1.3657103,-1.0,0.001,-1.0,-1.0
3.6089916,-1.0,0.001,-1.0,-1.0
0.8980087,-1.0,0.001,-1.0,-1.0
2.103964,-1.0,0.001,-1.0,-1.0
2.1869547,-1.0,0.001,-1.0,-1.0
1.9225225,-1.0,0.001,-1.0,-1.0
3.3436193,-1.0,0.001,-1.0,-1.0
1.6970158,-1.0,0.001,-1.0,-1.0
1.5830029,-1.0,0.001,-1.0,-1.0
0.8062453,-1.0,0.001,-1.0,-1.0
1.442854,-1.0,0.001,-1.0,-1.0
2.7505803,-1.0,0.001,-1.0,-1.0
3.4562511,-1.0,0.001,-1.0,-1.0
2.6529436,-1.0,0.001,-1.0,-1.0
1.5255644,-1.0,0.001,-1.0,-1.0
1.9373306,-1.0,0.001,-1.0,-1.0
1.3864949,-1.0,0.001,-1.0,-1.0
2.1114728,-1.0,0.001,-1.0,-1.0
2.951756,-1.0,0.001,-1.0,-1.0
2.1148932,-1.0,0.001,-1.0,-1.0
3.339247,-1.0,0.001,-1.0,-1.0
1.9638925,-1.0,0.001,-1.0,-1.0
2.4986866,-1.0,0.001,-1.0,-1.0
2.4281476,-1.0,0.001,-1.0,-1.0
4.264835,-1.0,0.001,-1.0,-1.0
1.8493319,-1.0,0.001,-1.0,-1.0
4.501567,-1.0,0.001,-1.0,-1.0
2.3776553,-1.0,0.001,-1.0,-1.0
1.8298588,-1.0,0.001,-1.0,-1.0
2.1670353,-1.0,0.001,-1.0,-1.0
0.88737625,-1.0,0.001,-1.0,-1.0
3.610865,-1.0,0.001,-1.0,-1.0
2.145118,-1.0,0.001,-1.0,-1.0
2.8231955,-1.0,0.001,-1.0,-1.0
3.5623083,-1.0,0.001,-1.0,-1.0
3.0030053,-1.0,0.001,-1.0,-1.0
2.4234927,-1.0,0.001,-1.0,-1.0
2.7821043,-1.0,0.001,-1.0,-1.0
3.0285192,-1.0,0.001,-1.0,-1.0
3.3007214,-1.0,0.001,-1.0,-1.0
3.574242,-1.0,0.001,-1.0,-1.0
2.3666778,-1.0,0.001,-1.0,-1.0
3.8450875,-1.0,0.001,-1.0,-1.0
4.571661,-1.0,0.001,-1.0,-1.0
1.2781688,-1.0,0.001,-1.0,-1.0
2.161153,-1.0,0.001,-1.0,-1.0
4.539804,-1.0,0.001,-1.0,-1.0
2.4341958,-1.0,0.001,-1.0,-1.0
2.41536,-1.0,0.001,-1.0,-1.0
1.5766723,-1.0,0.001,-1.0,-1.0
1.8869536,-1.0,0.001,-1.0,-1.0
1.0575378,-1.0,0.001,-1.0,-1.0
1.06059,-1.0,0.001,-1.0,-1.0
1.0574384,-1.0,0.001,-1.0,-1.0
2.9452739,-1.0,0.001,-1.0,-1.0
1.9054663,-1.0,0.001,-1.0,-1.0
2.2112195,-1.0,0.001,-1.0,-1.0
2.7145994,-1.0,0.001,-1.0,-1.0
2.5580444,-1.0,0.001,-1.0,-1.0
1.2646656,-1.0,0.001,-1.0,-1.0
2.6411657,-1.0,0.001,-1.0,-1.0
1.5820959,-1.0,0.001,-1.0,-1.0
1.9268051,-1.0,0.001,-1.0,-1.0
3.308835,-1.0,0.001,-1.0,-1.0
3.796609,-1.0,0.001,-1.0,-1.0
2.5214891,-1.0,0.001,-1.0,-1.0
3.2261062,-1.0,0.001,-1.0,-1.0
2.255047,-1.0,0.001,-1.0,-1.0
0.965335,-1.0,0.001,-1.0,-1.0
1.8955032,-1.0,0.001,-1.0,-1.0
2.5103514,-1.0,0.001,-1.0,-1.0
4.2272644,-1.0,0.001,-1.0,-1.0
2.178391,-1.0,0.001,-1.0,-1.0
0.9558934,-1.0,0.001,-1.0,-1.0
3.7905395,-1.0,0.001,-1.0,-1.0
4.140006,-1.0,0.001,-1.0,-1.0
1.4672102,-1.0,0.001,-1.0,-1.0
2.104967,-1.0,0.001,-1.0,-1.0
2.96476,-1.0,0.001,-1.0,-1.0
3.031919,-1.0,0.001,-1.0,-1.0
3.3913622,-1.0,0.001,-1.0,-1.0
2.3365211,-1.0,0.001,-1.0,-1.0
2.291999,-1.0,0.001,-1.0,-1.0
3.1168122,-1.0,0.001,-1.0,-1.0
0.65402913,-1.0,0.001,-1.0,-1.0
1.9180821,-1.0,0.001,-1.0,-1.0
1.5418249,-1.0,0.001,-1.0,-1.0
3.99018,-1.0,0.001,-1.0,-1.0
0.9282813,-1.0,0.001,-1.0,-1.0
1.4247472,-1.0,0.001,-1.0,-1.0
2.6201165,-1.0,0.001,-1.0,-1.0
3.6613564,-1.0,0.001,-1.0,-1.0
1.6233134,-1.0,0.001,-1.0,-1.0
2.9272358,-1.0,0.001,-1.0,-1.0
2.3152423,-1.0,0.001,-1.0,-1.0
1.3228838,-1.0,0.001,-1.0,-1.0
3.3320103,-1.0,0.001,-1.0,-1.0
2.264273,-1.0,0.001,-1.0,-1.0
4.5977516,-1.0,0.001,-1.0,-1.0
3.5286593,-1.0,0.001,-1.0,-1.0
1.0778453,-1.0,0.001,-1.0,-1.0
2.0733857,-1.0,0.001,-1.0,-1.0
1.665175,-1.0,0.001,-1.0,-1.0
1.9174305,-1.0,0.001,-1.0,-1.0
1.6971978,-1.0,0.001,-1.0,-1.0
2.0500183,-1.0,0.001,-1.0,-1.0
2.3343043,-1.0,0.001,-1.0,-1.0
2.319129,-1.0,0.001,-1.0,-1.0
1.8734832,-1.0,0.001,-1.0,-1.0
3.1332014,-1.0,0.001,-1.0,-1.0
2.127622,-1.0,0.001,-1.0,-1.0
2.6468174,-1.0,0.001,-1.0,-1.0
1.5033569,-1.0,0.001,-1.0,-1.0
2.1484506,-1.0,0.001,-1.0,-1.0
2.3910654,-1.0,0.001,-1.0,-1.0
1.237049,-1.0,0.001,-1.0,-1.0
2.7449095,-1.0,0.001,-1.0,-1.0
