train_loss,val_loss,lr,mask_val_loss,regr_val_loss
2.8297787,-1.0,0.001,-1.0,-1.0
2.3243165,-1.0,0.001,-1.0,-1.0
2.6701155,-1.0,0.001,-1.0,-1.0
2.052699,-1.0,0.001,-1.0,-1.0
1.066593,-1.0,0.001,-1.0,-1.0
2.6614213,29.649927,0.001,14.497196,0.3277669
4.2308927,-1.0,0.001,-1.0,-1.0
1.159852,-1.0,0.001,-1.0,-1.0
4.4836965,-1.0,0.001,-1.0,-1.0
2.6638353,-1.0,0.001,-1.0,-1.0
1.8847737,-1.0,0.001,-1.0,-1.0
2.4014728,-1.0,0.001,-1.0,-1.0
3.3049788,-1.0,0.001,-1.0,-1.0
1.9651145,-1.0,0.001,-1.0,-1.0
1.6273503,-1.0,0.001,-1.0,-1.0
1.8509328,-1.0,0.001,-1.0,-1.0
2.0298061,-1.0,0.001,-1.0,-1.0
1.2074121,-1.0,0.001,-1.0,-1.0
5.7636065,-1.0,0.001,-1.0,-1.0
2.2687337,-1.0,0.001,-1.0,-1.0
3.016932,-1.0,0.001,-1.0,-1.0
3.0814276,-1.0,0.001,-1.0,-1.0
1.882571,-1.0,0.001,-1.0,-1.0
2.2663105,-1.0,0.001,-1.0,-1.0
0.91245174,-1.0,0.001,-1.0,-1.0
2.5124614,-1.0,0.001,-1.0,-1.0
2.729228,-1.0,0.001,-1.0,-1.0
2.6627634,-1.0,0.001,-1.0,-1.0
1.3788888,-1.0,0.001,-1.0,-1.0
2.6815093,-1.0,0.001,-1.0,-1.0
2.43528,-1.0,0.001,-1.0,-1.0
2.4498465,-1.0,0.001,-1.0,-1.0
2.7527046,-1.0,0.001,-1.0,-1.0
1.5631033,-1.0,0.001,-1.0,-1.0
2.9010963,-1.0,0.001,-1.0,-1.0
1.4262596,-1.0,0.001,-1.0,-1.0
2.7159078,-1.0,0.001,-1.0,-1.0
1.2380077,-1.0,0.001,-1.0,-1.0
5.8336077,-1.0,0.001,-1.0,-1.0
2.2583084,-1.0,0.001,-1.0,-1.0
2.689745,-1.0,0.001,-1.0,-1.0
2.8107502,-1.0,0.001,-1.0,-1.0
2.3204706,-1.0,0.001,-1.0,-1.0
2.50139,-1.0,0.001,-1.0,-1.0
1.6199074,-1.0,0.001,-1.0,-1.0
1.6172297,-1.0,0.001,-1.0,-1.0
3.261272,-1.0,0.001,-1.0,-1.0
2.7884245,-1.0,0.001,-1.0,-1.0
1.3277061,-1.0,0.001,-1.0,-1.0
2.3877125,-1.0,0.001,-1.0,-1.0
2.600628,-1.0,0.001,-1.0,-1.0
1.9973462,-1.0,0.001,-1.0,-1.0
2.0102532,-1.0,0.001,-1.0,-1.0
0.6994169,-1.0,0.001,-1.0,-1.0
1.3209023,-1.0,0.001,-1.0,-1.0
2.0172057,-1.0,0.001,-1.0,-1.0
1.8518579,-1.0,0.001,-1.0,-1.0
2.0429869,-1.0,0.001,-1.0,-1.0
2.1602721,-1.0,0.001,-1.0,-1.0
2.2441268,-1.0,0.001,-1.0,-1.0
2.538916,-1.0,0.001,-1.0,-1.0
3.2919357,-1.0,0.001,-1.0,-1.0
2.3997316,-1.0,0.001,-1.0,-1.0
2.1839771,-1.0,0.001,-1.0,-1.0
2.9010005,-1.0,0.001,-1.0,-1.0
2.705398,-1.0,0.001,-1.0,-1.0
4.1456947,-1.0,0.001,-1.0,-1.0
2.4487817,-1.0,0.001,-1.0,-1.0
4.672511,-1.0,0.001,-1.0,-1.0
2.1589992,-1.0,0.001,-1.0,-1.0
2.6841836,-1.0,0.001,-1.0,-1.0
2.502304,-1.0,0.001,-1.0,-1.0
1.7788208,-1.0,0.001,-1.0,-1.0
1.8148701,-1.0,0.001,-1.0,-1.0
6.177137,-1.0,0.001,-1.0,-1.0
1.7954075,-1.0,0.001,-1.0,-1.0
1.4472415,-1.0,0.001,-1.0,-1.0
1.788315,-1.0,0.001,-1.0,-1.0
1.8641725,-1.0,0.001,-1.0,-1.0
3.4505234,-1.0,0.001,-1.0,-1.0
1.1615106,-1.0,0.001,-1.0,-1.0
1.2113092,-1.0,0.001,-1.0,-1.0
2.5451694,-1.0,0.001,-1.0,-1.0
2.9059973,-1.0,0.001,-1.0,-1.0
1.2107441,-1.0,0.001,-1.0,-1.0
2.9965348,-1.0,0.001,-1.0,-1.0
1.8847928,-1.0,0.001,-1.0,-1.0
1.7378201,-1.0,0.001,-1.0,-1.0
3.6608145,-1.0,0.001,-1.0,-1.0
1.609859,-1.0,0.001,-1.0,-1.0
2.3279724,-1.0,0.001,-1.0,-1.0
1.3970279,-1.0,0.001,-1.0,-1.0
1.3966758,-1.0,0.001,-1.0,-1.0
2.5109444,-1.0,0.001,-1.0,-1.0
2.514206,-1.0,0.001,-1.0,-1.0
3.173277,-1.0,0.001,-1.0,-1.0
2.40389,-1.0,0.001,-1.0,-1.0
1.1012845,-1.0,0.001,-1.0,-1.0
2.0031025,-1.0,0.001,-1.0,-1.0
1.3440504,-1.0,0.001,-1.0,-1.0
1.2638475,-1.0,0.001,-1.0,-1.0
2.8339918,-1.0,0.001,-1.0,-1.0
1.9705523,-1.0,0.001,-1.0,-1.0
1.7819129,-1.0,0.001,-1.0,-1.0
4.327385,-1.0,0.001,-1.0,-1.0
2.826642,-1.0,0.001,-1.0,-1.0
3.3328662,-1.0,0.001,-1.0,-1.0
2.151844,-1.0,0.001,-1.0,-1.0
1.9753098,-1.0,0.001,-1.0,-1.0
3.084242,-1.0,0.001,-1.0,-1.0
1.7870239,-1.0,0.001,-1.0,-1.0
3.2009857,-1.0,0.001,-1.0,-1.0
1.8967285,-1.0,0.001,-1.0,-1.0
3.004516,-1.0,0.001,-1.0,-1.0
2.1341379,-1.0,0.001,-1.0,-1.0
2.0141332,-1.0,0.001,-1.0,-1.0
4.595622,-1.0,0.001,-1.0,-1.0
3.0873063,-1.0,0.001,-1.0,-1.0
2.4473436,-1.0,0.001,-1.0,-1.0
5.5910134,-1.0,0.001,-1.0,-1.0
1.673029,-1.0,0.001,-1.0,-1.0
3.9820151,-1.0,0.001,-1.0,-1.0
4.9122753,-1.0,0.001,-1.0,-1.0
3.6805477,-1.0,0.001,-1.0,-1.0
3.0214307,-1.0,0.001,-1.0,-1.0
1.9692783,-1.0,0.001,-1.0,-1.0
4.5668006,-1.0,0.001,-1.0,-1.0
3.1914644,-1.0,0.001,-1.0,-1.0
3.3170238,-1.0,0.001,-1.0,-1.0
2.6272967,-1.0,0.001,-1.0,-1.0
1.1221094,-1.0,0.001,-1.0,-1.0
2.3917913,-1.0,0.001,-1.0,-1.0
2.432466,-1.0,0.001,-1.0,-1.0
1.8916805,-1.0,0.001,-1.0,-1.0
2.7182305,-1.0,0.001,-1.0,-1.0
4.4206223,-1.0,0.001,-1.0,-1.0
2.9832327,-1.0,0.001,-1.0,-1.0
1.373774,-1.0,0.001,-1.0,-1.0
1.9442385,-1.0,0.001,-1.0,-1.0
1.6339684,-1.0,0.001,-1.0,-1.0
1.9947181,-1.0,0.001,-1.0,-1.0
2.1810136,-1.0,0.001,-1.0,-1.0
1.950427,-1.0,0.001,-1.0,-1.0
1.4274168,-1.0,0.001,-1.0,-1.0
2.0843887,-1.0,0.001,-1.0,-1.0
2.0145876,-1.0,0.001,-1.0,-1.0
2.9978795,-1.0,0.001,-1.0,-1.0
2.142264,-1.0,0.001,-1.0,-1.0
2.9172833,-1.0,0.001,-1.0,-1.0
2.3584921,-1.0,0.001,-1.0,-1.0
3.468915,-1.0,0.001,-1.0,-1.0
1.9380492,-1.0,0.001,-1.0,-1.0
2.1129282,-1.0,0.001,-1.0,-1.0
3.9616895,-1.0,0.001,-1.0,-1.0
3.1560082,-1.0,0.001,-1.0,-1.0
1.9125041,-1.0,0.001,-1.0,-1.0
1.8521457,-1.0,0.001,-1.0,-1.0
4.262576,-1.0,0.001,-1.0,-1.0
1.5155249,-1.0,0.001,-1.0,-1.0
2.2224667,-1.0,0.001,-1.0,-1.0
2.0198274,-1.0,0.001,-1.0,-1.0
2.4382327,-1.0,0.001,-1.0,-1.0
1.4697605,-1.0,0.001,-1.0,-1.0
1.8926198,-1.0,0.001,-1.0,-1.0
2.9557695,-1.0,0.001,-1.0,-1.0
1.6146216,-1.0,0.001,-1.0,-1.0
3.9294162,-1.0,0.001,-1.0,-1.0
3.6559877,-1.0,0.001,-1.0,-1.0
2.886145,-1.0,0.001,-1.0,-1.0
1.7336671,-1.0,0.001,-1.0,-1.0
2.8028378,-1.0,0.001,-1.0,-1.0
3.215272,-1.0,0.001,-1.0,-1.0
2.8618174,-1.0,0.001,-1.0,-1.0
2.638478,-1.0,0.001,-1.0,-1.0
2.385044,-1.0,0.001,-1.0,-1.0
2.2765713,-1.0,0.001,-1.0,-1.0
1.926559,-1.0,0.001,-1.0,-1.0
1.8528135,-1.0,0.001,-1.0,-1.0
1.8931519,-1.0,0.001,-1.0,-1.0
1.797215,-1.0,0.001,-1.0,-1.0
0.9797996,-1.0,0.001,-1.0,-1.0
2.5366569,-1.0,0.001,-1.0,-1.0
4.6095905,-1.0,0.001,-1.0,-1.0
2.2217965,-1.0,0.001,-1.0,-1.0
2.9681904,-1.0,0.001,-1.0,-1.0
3.4797947,-1.0,0.001,-1.0,-1.0
1.6440392,-1.0,0.001,-1.0,-1.0
1.9242635,-1.0,0.001,-1.0,-1.0
4.2812624,-1.0,0.001,-1.0,-1.0
2.068173,-1.0,0.001,-1.0,-1.0
2.0764413,-1.0,0.001,-1.0,-1.0
3.5110908,-1.0,0.001,-1.0,-1.0
2.5781841,-1.0,0.001,-1.0,-1.0
3.321795,-1.0,0.001,-1.0,-1.0
3.9237788,-1.0,0.001,-1.0,-1.0
1.4302738,-1.0,0.001,-1.0,-1.0
4.0355062,-1.0,0.001,-1.0,-1.0
3.2718813,-1.0,0.001,-1.0,-1.0
1.9214387,-1.0,0.001,-1.0,-1.0
2.0232267,-1.0,0.001,-1.0,-1.0
1.9104929,-1.0,0.001,-1.0,-1.0
2.8835218,-1.0,0.001,-1.0,-1.0
2.3091295,-1.0,0.001,-1.0,-1.0
1.5517226,-1.0,0.001,-1.0,-1.0
3.421071,-1.0,0.001,-1.0,-1.0
2.1258998,-1.0,0.001,-1.0,-1.0
1.9722233,-1.0,0.001,-1.0,-1.0
1.8380597,-1.0,0.001,-1.0,-1.0
1.2356026,-1.0,0.001,-1.0,-1.0
2.0498533,-1.0,0.001,-1.0,-1.0
1.5973808,-1.0,0.001,-1.0,-1.0
1.8386399,-1.0,0.001,-1.0,-1.0
5.9560947,-1.0,0.001,-1.0,-1.0
1.6846557,-1.0,0.001,-1.0,-1.0
2.7929208,-1.0,0.001,-1.0,-1.0
1.156597,-1.0,0.001,-1.0,-1.0
2.561616,-1.0,0.001,-1.0,-1.0
2.4232023,-1.0,0.001,-1.0,-1.0
1.963778,-1.0,0.001,-1.0,-1.0
3.384205,-1.0,0.001,-1.0,-1.0
3.0070882,-1.0,0.001,-1.0,-1.0
2.3725128,-1.0,0.001,-1.0,-1.0
1.8767409,-1.0,0.001,-1.0,-1.0
2.4684486,-1.0,0.001,-1.0,-1.0
2.8596883,-1.0,0.001,-1.0,-1.0
2.5425367,-1.0,0.001,-1.0,-1.0
2.4965727,-1.0,0.001,-1.0,-1.0
1.2863477,-1.0,0.001,-1.0,-1.0
1.3941808,-1.0,0.001,-1.0,-1.0
3.3411303,-1.0,0.001,-1.0,-1.0
4.356228,-1.0,0.001,-1.0,-1.0
2.8601568,-1.0,0.001,-1.0,-1.0
1.7604651,-1.0,0.001,-1.0,-1.0
3.3180656,-1.0,0.001,-1.0,-1.0
1.5126082,-1.0,0.001,-1.0,-1.0
2.7097597,-1.0,0.001,-1.0,-1.0
2.1295476,-1.0,0.001,-1.0,-1.0
2.309049,-1.0,0.001,-1.0,-1.0
1.1393025,-1.0,0.001,-1.0,-1.0
1.449726,-1.0,0.001,-1.0,-1.0
0.989867,-1.0,0.001,-1.0,-1.0
2.4640777,-1.0,0.001,-1.0,-1.0
2.1948943,-1.0,0.001,-1.0,-1.0
2.29265,-1.0,0.001,-1.0,-1.0
3.4929845,-1.0,0.001,-1.0,-1.0
4.0584583,-1.0,0.001,-1.0,-1.0
3.1001844,-1.0,0.001,-1.0,-1.0
1.7503693,-1.0,0.001,-1.0,-1.0
1.5705409,-1.0,0.001,-1.0,-1.0
2.9090083,-1.0,0.001,-1.0,-1.0
2.9318352,-1.0,0.001,-1.0,-1.0
1.8508048,-1.0,0.001,-1.0,-1.0
5.18217,-1.0,0.001,-1.0,-1.0
1.9565419,-1.0,0.001,-1.0,-1.0
2.905256,-1.0,0.001,-1.0,-1.0
1.9658675,-1.0,0.001,-1.0,-1.0
3.8726366,-1.0,0.001,-1.0,-1.0
2.1050909,-1.0,0.001,-1.0,-1.0
2.626756,-1.0,0.001,-1.0,-1.0
2.8513005,-1.0,0.001,-1.0,-1.0
1.4986017,-1.0,0.001,-1.0,-1.0
2.555663,-1.0,0.001,-1.0,-1.0
2.2360904,-1.0,0.001,-1.0,-1.0
2.5445147,-1.0,0.001,-1.0,-1.0
2.4512703,-1.0,0.001,-1.0,-1.0
1.6827526,-1.0,0.001,-1.0,-1.0
2.298956,-1.0,0.001,-1.0,-1.0
2.1189609,-1.0,0.001,-1.0,-1.0
2.6882296,-1.0,0.001,-1.0,-1.0
1.9373991,-1.0,0.001,-1.0,-1.0
1.5385271,-1.0,0.001,-1.0,-1.0
3.881251,-1.0,0.001,-1.0,-1.0
2.191678,-1.0,0.001,-1.0,-1.0
2.2281163,-1.0,0.001,-1.0,-1.0
3.1474771,-1.0,0.001,-1.0,-1.0
2.986346,-1.0,0.001,-1.0,-1.0
3.7874506,-1.0,0.001,-1.0,-1.0
2.1579611,-1.0,0.001,-1.0,-1.0
1.3524077,-1.0,0.001,-1.0,-1.0
2.3894348,-1.0,0.001,-1.0,-1.0
3.0201046,-1.0,0.001,-1.0,-1.0
2.0126426,-1.0,0.001,-1.0,-1.0
3.5306501,-1.0,0.001,-1.0,-1.0
3.003324,-1.0,0.001,-1.0,-1.0
2.0585585,-1.0,0.001,-1.0,-1.0
3.01231,-1.0,0.001,-1.0,-1.0
2.723618,-1.0,0.001,-1.0,-1.0
1.7449396,-1.0,0.001,-1.0,-1.0
2.066837,-1.0,0.001,-1.0,-1.0
1.384347,-1.0,0.001,-1.0,-1.0
2.0588553,-1.0,0.001,-1.0,-1.0
3.3242865,-1.0,0.001,-1.0,-1.0
1.5615475,-1.0,0.001,-1.0,-1.0
2.1303706,-1.0,0.001,-1.0,-1.0
2.78584,-1.0,0.001,-1.0,-1.0
2.6796346,-1.0,0.001,-1.0,-1.0
2.6814854,-1.0,0.001,-1.0,-1.0
1.6701183,-1.0,0.001,-1.0,-1.0
3.7249506,-1.0,0.001,-1.0,-1.0
2.3320699,-1.0,0.001,-1.0,-1.0
1.683243,-1.0,0.001,-1.0,-1.0
2.4940832,-1.0,0.001,-1.0,-1.0
2.0622425,-1.0,0.001,-1.0,-1.0
2.643129,-1.0,0.001,-1.0,-1.0
2.4654925,-1.0,0.001,-1.0,-1.0
1.4626048,-1.0,0.001,-1.0,-1.0
3.254558,-1.0,0.001,-1.0,-1.0
2.1040852,-1.0,0.001,-1.0,-1.0
1.6332835,-1.0,0.001,-1.0,-1.0
1.4585261,-1.0,0.001,-1.0,-1.0
2.2135937,-1.0,0.001,-1.0,-1.0
1.8515992,-1.0,0.001,-1.0,-1.0
2.5007608,-1.0,0.001,-1.0,-1.0
1.923136,-1.0,0.001,-1.0,-1.0
2.9361258,-1.0,0.001,-1.0,-1.0
2.535002,-1.0,0.001,-1.0,-1.0
4.658164,-1.0,0.001,-1.0,-1.0
1.6605072,-1.0,0.001,-1.0,-1.0
2.6797788,-1.0,0.001,-1.0,-1.0
1.6563047,-1.0,0.001,-1.0,-1.0
1.8096724,-1.0,0.001,-1.0,-1.0
2.6085706,-1.0,0.001,-1.0,-1.0
2.500858,-1.0,0.001,-1.0,-1.0
2.8205209,-1.0,0.001,-1.0,-1.0
1.2949098,-1.0,0.001,-1.0,-1.0
1.8472364,-1.0,0.001,-1.0,-1.0
2.7218149,-1.0,0.001,-1.0,-1.0
1.5009291,-1.0,0.001,-1.0,-1.0
3.126687,-1.0,0.001,-1.0,-1.0
1.609256,-1.0,0.001,-1.0,-1.0
5.4223676,-1.0,0.001,-1.0,-1.0
1.3394142,-1.0,0.001,-1.0,-1.0
2.9234028,-1.0,0.001,-1.0,-1.0
2.8567154,-1.0,0.001,-1.0,-1.0
1.654079,-1.0,0.001,-1.0,-1.0
3.1833138,-1.0,0.001,-1.0,-1.0
2.3481555,-1.0,0.001,-1.0,-1.0
2.3499715,-1.0,0.001,-1.0,-1.0
1.3693233,-1.0,0.001,-1.0,-1.0
1.4320111,-1.0,0.001,-1.0,-1.0
2.0113971,-1.0,0.001,-1.0,-1.0
2.203292,-1.0,0.001,-1.0,-1.0
3.35254,-1.0,0.001,-1.0,-1.0
1.5368991,-1.0,0.001,-1.0,-1.0
2.3506546,-1.0,0.001,-1.0,-1.0
1.5498835,-1.0,0.001,-1.0,-1.0
2.6783175,-1.0,0.001,-1.0,-1.0
2.1098974,-1.0,0.001,-1.0,-1.0
1.8512737,-1.0,0.001,-1.0,-1.0
1.6459415,-1.0,0.001,-1.0,-1.0
1.7648287,-1.0,0.001,-1.0,-1.0
3.6477466,-1.0,0.001,-1.0,-1.0
1.7500288,-1.0,0.001,-1.0,-1.0
3.3443637,-1.0,0.001,-1.0,-1.0
1.3848865,-1.0,0.001,-1.0,-1.0
2.293593,-1.0,0.001,-1.0,-1.0
2.8405979,-1.0,0.001,-1.0,-1.0
2.7132792,-1.0,0.001,-1.0,-1.0
1.6261635,-1.0,0.001,-1.0,-1.0
2.2637358,-1.0,0.001,-1.0,-1.0
1.5773582,-1.0,0.001,-1.0,-1.0
2.015653,-1.0,0.001,-1.0,-1.0
2.4921813,-1.0,0.001,-1.0,-1.0
1.560554,-1.0,0.001,-1.0,-1.0
2.2734187,-1.0,0.001,-1.0,-1.0
3.1210337,-1.0,0.001,-1.0,-1.0
3.242599,-1.0,0.001,-1.0,-1.0
2.2872791,-1.0,0.001,-1.0,-1.0
2.1414342,-1.0,0.001,-1.0,-1.0
1.997318,-1.0,0.001,-1.0,-1.0
3.4022958,-1.0,0.001,-1.0,-1.0
3.2952523,-1.0,0.001,-1.0,-1.0
2.1718054,-1.0,0.001,-1.0,-1.0
2.5389917,-1.0,0.001,-1.0,-1.0
2.193166,-1.0,0.001,-1.0,-1.0
2.5626602,-1.0,0.001,-1.0,-1.0
1.2929618,-1.0,0.001,-1.0,-1.0
2.8259206,-1.0,0.001,-1.0,-1.0
1.1807592,-1.0,0.001,-1.0,-1.0
2.3235824,-1.0,0.001,-1.0,-1.0
2.013762,-1.0,0.001,-1.0,-1.0
1.9130228,-1.0,0.001,-1.0,-1.0
2.2759895,-1.0,0.001,-1.0,-1.0
3.2715454,-1.0,0.001,-1.0,-1.0
1.1144608,-1.0,0.001,-1.0,-1.0
1.7594719,-1.0,0.001,-1.0,-1.0
2.6663983,-1.0,0.001,-1.0,-1.0
1.8055283,-1.0,0.001,-1.0,-1.0
1.8743646,-1.0,0.001,-1.0,-1.0
2.2635543,-1.0,0.001,-1.0,-1.0
2.6277657,-1.0,0.001,-1.0,-1.0
2.8995218,-1.0,0.001,-1.0,-1.0
2.9783225,-1.0,0.001,-1.0,-1.0
1.7321934,-1.0,0.001,-1.0,-1.0
1.8699646,-1.0,0.001,-1.0,-1.0
2.7659206,-1.0,0.001,-1.0,-1.0
2.1536007,-1.0,0.001,-1.0,-1.0
2.3129401,-1.0,0.001,-1.0,-1.0
1.5827196,-1.0,0.001,-1.0,-1.0
2.0940535,-1.0,0.001,-1.0,-1.0
1.9385055,-1.0,0.001,-1.0,-1.0
2.7409616,-1.0,0.001,-1.0,-1.0
4.357336,-1.0,0.001,-1.0,-1.0
1.8789033,-1.0,0.001,-1.0,-1.0
2.8474097,-1.0,0.001,-1.0,-1.0
2.734143,-1.0,0.001,-1.0,-1.0
2.1424985,-1.0,0.001,-1.0,-1.0
3.1751506,-1.0,0.001,-1.0,-1.0
1.2300172,-1.0,0.001,-1.0,-1.0
1.9154805,-1.0,0.001,-1.0,-1.0
2.6377478,-1.0,0.001,-1.0,-1.0
1.908558,-1.0,0.001,-1.0,-1.0
2.1702926,-1.0,0.001,-1.0,-1.0
1.2322364,-1.0,0.001,-1.0,-1.0
2.2506797,-1.0,0.001,-1.0,-1.0
1.9202098,-1.0,0.001,-1.0,-1.0
3.9341474,-1.0,0.001,-1.0,-1.0
3.296945,-1.0,0.001,-1.0,-1.0
1.6862179,-1.0,0.001,-1.0,-1.0
2.003783,-1.0,0.001,-1.0,-1.0
3.7334912,-1.0,0.001,-1.0,-1.0
2.083204,-1.0,0.001,-1.0,-1.0
2.3524022,-1.0,0.001,-1.0,-1.0
1.6977944,-1.0,0.001,-1.0,-1.0
1.3749998,-1.0,0.001,-1.0,-1.0
2.3207889,-1.0,0.001,-1.0,-1.0
2.0546784,-1.0,0.001,-1.0,-1.0
2.2878203,-1.0,0.001,-1.0,-1.0
1.6444529,-1.0,0.001,-1.0,-1.0
2.2117264,-1.0,0.001,-1.0,-1.0
3.7264705,-1.0,0.001,-1.0,-1.0
2.6025524,-1.0,0.001,-1.0,-1.0
2.1094642,-1.0,0.001,-1.0,-1.0
2.8394573,-1.0,0.001,-1.0,-1.0
1.4662398,-1.0,0.001,-1.0,-1.0
1.336809,-1.0,0.001,-1.0,-1.0
1.9992713,-1.0,0.001,-1.0,-1.0
2.3541975,-1.0,0.001,-1.0,-1.0
3.2765996,-1.0,0.001,-1.0,-1.0
2.2442596,-1.0,0.001,-1.0,-1.0
3.3336275,-1.0,0.001,-1.0,-1.0
1.8936002,-1.0,0.001,-1.0,-1.0
1.8892683,-1.0,0.001,-1.0,-1.0
2.0671146,-1.0,0.001,-1.0,-1.0
2.1607635,-1.0,0.001,-1.0,-1.0
1.7269958,-1.0,0.001,-1.0,-1.0
3.8726637,-1.0,0.001,-1.0,-1.0
1.9434596,-1.0,0.001,-1.0,-1.0
2.107888,-1.0,0.001,-1.0,-1.0
1.8119528,-1.0,0.001,-1.0,-1.0
3.3286164,-1.0,0.001,-1.0,-1.0
1.5523909,-1.0,0.001,-1.0,-1.0
1.2618299,-1.0,0.001,-1.0,-1.0
3.0707467,-1.0,0.001,-1.0,-1.0
2.8834343,-1.0,0.001,-1.0,-1.0
2.5674844,-1.0,0.001,-1.0,-1.0
2.9003983,-1.0,0.001,-1.0,-1.0
2.0575163,-1.0,0.001,-1.0,-1.0
1.6104165,-1.0,0.001,-1.0,-1.0
3.025278,-1.0,0.001,-1.0,-1.0
1.2247626,-1.0,0.001,-1.0,-1.0
3.0485184,-1.0,0.001,-1.0,-1.0
2.0076056,-1.0,0.001,-1.0,-1.0
1.7224059,-1.0,0.001,-1.0,-1.0
2.3814216,-1.0,0.001,-1.0,-1.0
3.1707978,-1.0,0.001,-1.0,-1.0
2.1954072,-1.0,0.001,-1.0,-1.0
1.8095791,-1.0,0.001,-1.0,-1.0
2.2872617,-1.0,0.001,-1.0,-1.0
1.2706176,-1.0,0.001,-1.0,-1.0
3.0049424,-1.0,0.001,-1.0,-1.0
1.0208263,-1.0,0.001,-1.0,-1.0
2.036778,-1.0,0.001,-1.0,-1.0
1.7460171,-1.0,0.001,-1.0,-1.0
1.6649061,-1.0,0.001,-1.0,-1.0
2.918818,-1.0,0.001,-1.0,-1.0
0.8460442,-1.0,0.001,-1.0,-1.0
3.086578,-1.0,0.001,-1.0,-1.0
2.6361835,-1.0,0.001,-1.0,-1.0
2.4625266,-1.0,0.001,-1.0,-1.0
2.5995846,-1.0,0.001,-1.0,-1.0
3.668565,-1.0,0.001,-1.0,-1.0
1.7498884,-1.0,0.001,-1.0,-1.0
1.0677636,-1.0,0.001,-1.0,-1.0
1.7592788,-1.0,0.001,-1.0,-1.0
1.5397835,-1.0,0.001,-1.0,-1.0
1.6218765,-1.0,0.001,-1.0,-1.0
2.2544916,-1.0,0.001,-1.0,-1.0
2.1997268,-1.0,0.001,-1.0,-1.0
2.3296485,-1.0,0.001,-1.0,-1.0
3.1795235,-1.0,0.001,-1.0,-1.0
4.215732,-1.0,0.001,-1.0,-1.0
2.5034952,-1.0,0.001,-1.0,-1.0
2.3188782,-1.0,0.001,-1.0,-1.0
2.9991763,-1.0,0.001,-1.0,-1.0
0.9222231,-1.0,0.001,-1.0,-1.0
4.3447685,-1.0,0.001,-1.0,-1.0
2.04135,-1.0,0.001,-1.0,-1.0
3.1329832,-1.0,0.001,-1.0,-1.0
1.9683661,-1.0,0.001,-1.0,-1.0
1.709745,-1.0,0.001,-1.0,-1.0
2.7538133,-1.0,0.001,-1.0,-1.0
1.8905118,-1.0,0.001,-1.0,-1.0
3.4291396,-1.0,0.001,-1.0,-1.0
2.0277863,-1.0,0.001,-1.0,-1.0
1.3718135,-1.0,0.001,-1.0,-1.0
3.733606,-1.0,0.001,-1.0,-1.0
4.443956,-1.0,0.001,-1.0,-1.0
3.4511266,-1.0,0.001,-1.0,-1.0
1.7991824,-1.0,0.001,-1.0,-1.0
2.065343,-1.0,0.001,-1.0,-1.0
2.013709,-1.0,0.001,-1.0,-1.0
1.5799091,-1.0,0.001,-1.0,-1.0
1.8126731,-1.0,0.001,-1.0,-1.0
1.4932226,-1.0,0.001,-1.0,-1.0
1.6967784,-1.0,0.001,-1.0,-1.0
3.1582162,-1.0,0.001,-1.0,-1.0
2.5743804,-1.0,0.001,-1.0,-1.0
3.7435508,-1.0,0.001,-1.0,-1.0
2.402215,-1.0,0.001,-1.0,-1.0
1.2768793,-1.0,0.001,-1.0,-1.0
2.2172413,-1.0,0.001,-1.0,-1.0
4.420271,-1.0,0.001,-1.0,-1.0
2.6354215,-1.0,0.001,-1.0,-1.0
1.4299701,-1.0,0.001,-1.0,-1.0
1.8410869,-1.0,0.001,-1.0,-1.0
1.75603,-1.0,0.001,-1.0,-1.0
3.2116542,-1.0,0.001,-1.0,-1.0
2.7300239,-1.0,0.001,-1.0,-1.0
1.0969114,-1.0,0.001,-1.0,-1.0
2.3601549,-1.0,0.001,-1.0,-1.0
1.6391339,-1.0,0.001,-1.0,-1.0
1.939258,-1.0,0.001,-1.0,-1.0
2.8560092,-1.0,0.001,-1.0,-1.0
2.937912,-1.0,0.001,-1.0,-1.0
2.111386,-1.0,0.001,-1.0,-1.0
4.642363,-1.0,0.001,-1.0,-1.0
2.2987502,-1.0,0.001,-1.0,-1.0
3.1946998,-1.0,0.001,-1.0,-1.0
1.9101738,-1.0,0.001,-1.0,-1.0
1.8289827,-1.0,0.001,-1.0,-1.0
2.0838404,-1.0,0.001,-1.0,-1.0
2.3937132,-1.0,0.001,-1.0,-1.0
4.2384953,-1.0,0.001,-1.0,-1.0
1.575168,-1.0,0.001,-1.0,-1.0
1.3839394,-1.0,0.001,-1.0,-1.0
2.9379296,-1.0,0.001,-1.0,-1.0
2.4716666,-1.0,0.001,-1.0,-1.0
2.3518727,-1.0,0.001,-1.0,-1.0
1.3451295,-1.0,0.001,-1.0,-1.0
2.0259984,-1.0,0.001,-1.0,-1.0
4.263029,-1.0,0.001,-1.0,-1.0
1.9773028,-1.0,0.001,-1.0,-1.0
1.7504078,-1.0,0.001,-1.0,-1.0
1.4804046,-1.0,0.001,-1.0,-1.0
2.4159937,-1.0,0.001,-1.0,-1.0
3.1417878,-1.0,0.001,-1.0,-1.0
2.1188214,-1.0,0.001,-1.0,-1.0
2.2034764,-1.0,0.001,-1.0,-1.0
2.9051147,-1.0,0.001,-1.0,-1.0
1.2595372,-1.0,0.001,-1.0,-1.0
0.82039595,-1.0,0.001,-1.0,-1.0
3.0835297,-1.0,0.001,-1.0,-1.0
